Product_Number,T일 예정 수주량,T-1일 예정 수주량,T-2일 예정 수주량,T-3일 예정 수주량,T-4일 예정 수주량,작년 T일 예정 수주량,작년 T-1일 예정 수주량,작년 T-2일 예정 수주량,작년 T-3일 예정 수주량,작년 T-4일 예정 수주량,T일 예상 수주량,T-1일 예상 수주량,T-2일 예상 수주량,T-3일 예상 수주량,T-4일 예상 수주량,DateTime,DoW,Temperature,Humidity
Product_c6,1124,0.0,0.0,0.0,0.0,0,0.0,882.0,889.0,833.0,839,825.0,772.0,520.0,0.0,2022-03-29 07:13:00,Tuesday,19.264869029275808,26.678520801232665
Product_c6,1124,0.0,0.0,0.0,0.0,0,0.0,853.0,828.0,506.0,839,825.0,794.0,595.0,593.0,2022-03-30 06:30:00,Wednesday,20.488076923076925,29.026538461538458
Product_c6,1124,0.0,0.0,0.0,827.0,0,0.0,853.0,863.0,886.0,839,825.0,794.0,801.0,614.0,2022-03-31 06:29:00,Thursday,24.5975641025641,43.14782051282051
Product_c6,1124,0.0,0.0,0.0,0.0,0,0.0,853.0,863.0,0.0,839,825.0,794.0,801.0,810.0,2022-04-01 06:31:00,Friday,19.2385,32.25075
Product_c6,1124,0.0,0.0,0.0,0.0,0,0.0,853.0,863.0,0.0,839,825.0,794.0,801.0,810.0,2022-04-02 06:33:00,Saturday,27.51234042553192,1021.615319148936
Product_c6,1124,0.0,0.0,0.0,0.0,0,0.0,853.0,863.0,0.0,839,825.0,794.0,801.0,810.0,2022-04-03 06:35:00,Sunday,18.52578947368421,31.69815789473684
Product_c6,1124,0.0,0.0,0.0,0.0,0,0.0,853.0,863.0,0.0,839,825.0,794.0,801.0,810.0,2022-04-04 06:33:00,Monday,17.395576923076923,37.58807692307692
Product_c6,1124,0.0,0.0,0.0,0.0,0,0.0,853.0,863.0,0.0,839,825.0,794.0,801.0,810.0,2022-04-05 15:38:00,Tuesday,21.54230769230769,29.184615384615384
Product_c6,1124,0.0,0.0,0.0,0.0,0,0.0,853.0,863.0,0.0,839,825.0,794.0,801.0,810.0,2022-04-06 06:28:00,Wednesday,23.31573120494336,23.293002059732235
Product_c6,1004,0.0,0.0,0.0,0.0,671,0.0,853.0,863.0,0.0,770,825.0,794.0,801.0,810.0,2022-04-07 12:58:00,Thursday,22.20712784588441,24.05949211908932
Product_c6,1086,859.0,0.0,0.0,0.0,0,0.0,853.0,863.0,0.0,721,896.0,794.0,801.0,810.0,2022-04-08 18:00:00,Friday,22.86332020997376,23.87544619422572
Product_c6,1131,806.0,785.0,0.0,0.0,635,642.0,658.0,863.0,0.0,610,749.0,713.0,801.0,810.0,2022-04-09 11:58:00,Saturday,23.05534521158129,31.030677060133627
Product_c6,1013,724.0,650.0,682.0,0.0,721,640.0,623.0,651.0,0.0,0,0.0,0.0,0.0,810.0,2022-04-10 17:34:00,Sunday,23.84151761517615,28.932168021680216
Product_c6,855,706.0,623.0,632.0,695.0,654,733.0,657.0,653.0,674.0,654,539.0,630.0,747.0,414.0,2022-04-12 07:08:00,Tuesday,24.04711317418214,46.974902740937225
Product_c6,0,0.0,0.0,0.0,0.0,663,662.0,723.0,671.0,658.0,647,651.0,510.0,536.0,475.0,2022-04-13 08:35:00,Wednesday,25.927187362878456,44.35292233435717
Product_c6,0,0.0,0.0,0.0,0.0,663,670.0,675.0,658.0,677.0,647,583.0,512.0,421.0,394.0,2022-04-14 07:03:00,Thursday,21.62528200537153,37.15836168307968
Product_c6,860,0.0,860.0,647.0,718.0,653,670.0,653.0,639.0,647.0,358,583.0,358.0,294.0,24.0,2022-04-15 16:30:00,Friday,20.67440052128584,34.83207211120765
Product_c6,590,706.0,860.0,706.0,655.0,0,0.0,653.0,0.0,0.0,649,407.0,358.0,407.0,0.0,2022-04-16 10:29:00,Saturday,22.07950980392157,25.89735294117647
Product_c6,656,353.0,681.0,706.0,681.0,0,0.0,655.0,0.0,655.0,672,630.0,0.0,407.0,0.0,2022-04-17 18:34:00,Sunday,19.585171755725188,32.27125954198473
Product_c6,689,357.0,358.0,663.0,681.0,686,673.0,686.0,647.0,655.0,0,0.0,0.0,0.0,0.0,2022-04-18 17:32:00,Monday,20.38785553047404,26.115756207674945
Product_c6,636,312.0,321.0,323.0,670.0,674,648.0,645.0,652.0,583.0,646,650.0,664.0,610.0,0.0,2022-04-19 15:05:00,Tuesday,24.445833333333336,22.118125000000003
Product_c6,636,0.0,0.0,0.0,0.0,674,655.0,646.0,648.0,643.0,646,653.0,621.0,556.0,415.0,2022-04-20 07:05:00,Wednesday,22.118696219035204,22.47946544980444
Product_c6,636,0.0,0.0,0.0,0.0,674,655.0,644.0,653.0,647.0,646,653.0,625.0,610.0,527.0,2022-04-21 06:29:00,Thursday,23.693998265394622,23.10624891587164
Product_c6,636,0.0,0.0,0.0,0.0,674,655.0,644.0,0.0,652.0,646,653.0,625.0,609.0,609.0,2022-04-22 06:28:00,Friday,20.91,42.03
Product_c6,929,0.0,0.0,0.0,662.0,0,655.0,644.0,0.0,0.0,602,653.0,625.0,609.0,554.0,2022-04-23 11:34:00,Saturday,24.4842132639792,40.82117035110533
Product_c6,828,679.0,0.0,0.0,662.0,658,658.0,644.0,0.0,0.0,598,540.0,625.0,609.0,554.0,2022-04-24 12:38:00,Sunday,21.63182409012132,39.84149480069324
Product_c6,784,662.0,645.0,0.0,662.0,665,654.0,648.0,0.0,0.0,0,0.0,0.0,609.0,554.0,2022-04-25 16:30:00,Monday,22.888778260869564,48.475965217391305
Product_c6,759,672.0,653.0,642.0,662.0,665,666.0,660.0,653.0,0.0,648,575.0,593.0,226.0,554.0,2022-04-26 15:34:00,Tuesday,27.59588184187663,46.71308861859253
Product_c6,0,0.0,0.0,0.0,0.0,670,624.0,625.0,641.0,666.0,648,634.0,585.0,466.0,0.0,2022-04-27 07:42:00,Wednesday,25.994268980477223,50.01444251626898
Product_c6,0,0.0,0.0,0.0,0.0,670,704.0,650.0,654.0,649.0,648,533.0,580.0,236.0,0.0,2022-04-28 06:36:00,Thursday,23.621786179921774,39.83860495436767
Product_c6,798,0.0,798.0,675.0,648.0,672,704.0,672.0,655.0,630.0,630,533.0,630.0,621.0,913.0,2022-04-29 16:38:00,Friday,25.10683817062445,34.70689973614776
Product_c6,729,670.0,798.0,670.0,665.0,0,0.0,672.0,0.0,0.0,591,69.0,630.0,69.0,126.0,2022-04-30 15:57:00,Saturday,23.21602692140686,37.26727746417716
Product_c6,763,667.0,656.0,670.0,656.0,671,671.0,652.0,0.0,652.0,0,0.0,0.0,69.0,0.0,2022-05-01 16:01:00,Sunday,22.293566160520605,40.38777006507592
Product_c6,743,677.0,665.0,670.0,656.0,671,663.0,665.0,648.0,652.0,0,0.0,0.0,0.0,0.0,2022-05-02 15:01:00,Monday,19.5439305856833,34.848841648590025
Product_c6,732,694.0,707.0,707.0,704.0,549,662.0,648.0,646.0,533.0,786,732.0,726.0,129.0,0.0,2022-05-03 16:03:00,Tuesday,20.630825010855407,39.65812418584455
Product_c6,732,0.0,0.0,0.0,0.0,549,645.0,647.0,651.0,546.0,786,755.0,747.0,756.0,203.0,2022-05-04 07:08:00,Wednesday,21.66312201476336,36.523156752062526
Product_c6,732,0.0,0.0,0.0,0.0,549,645.0,741.0,623.0,637.0,786,755.0,787.0,756.0,735.0,2022-05-05 06:33:00,Thursday,21.516258177060617,38.73730484081989
Product_c6,329,0.0,0.0,539.0,677.0,0,645.0,741.0,0.0,0.0,650,755.0,787.0,606.0,602.0,2022-05-06 17:29:00,Friday,23.332711496746203,38.916793926247294
Product_c6,355,267.0,0.0,539.0,523.0,0,0.0,741.0,0.0,0.0,727,675.0,787.0,606.0,526.0,2022-05-07 06:33:00,Saturday,25.00492634315425,41.422474003466206
Product_c6,372,252.0,252.0,539.0,523.0,730,727.0,650.0,0.0,0.0,748,616.0,782.0,606.0,526.0,2022-05-08 06:39:00,Sunday,24.35029424491562,35.9906101254868
Product_c6,357,257.0,261.0,260.0,523.0,863,730.0,737.0,648.0,0.0,0,0.0,0.0,0.0,526.0,2022-05-09 16:26:00,Monday,22.51669120831529,33.2242442615851
Product_c6,456,358.0,346.0,336.0,308.0,821,769.0,732.0,731.0,646.0,715,558.0,715.0,580.0,603.0,2022-05-10 15:38:00,Tuesday,22.93383847155884,27.198297872340422
Product_c6,456,0.0,0.0,0.0,0.0,821,815.0,746.0,738.0,734.0,715,720.0,531.0,617.0,507.0,2022-05-11 07:04:00,Wednesday,24.00888454861111,34.066423611111105
Product_c7,40,20.0,20.0,53.0,53.0,0,45.0,47.0,41.0,110.0,55,44.0,314.0,0.0,0.0,2022-01-30 06:32:00,Sunday,9.10625,17.95275
Product_c7,40,0.0,0.0,0.0,0.0,0,0.0,75.0,73.0,59.0,55,68.0,48.0,112.0,0.0,2022-01-31 07:13:00,Monday,9.1845,14.93975
Product_c7,40,0.0,0.0,0.0,0.0,0,0.0,55.0,47.0,70.0,55,68.0,58.0,55.0,8.0,2022-02-01 06:30:00,Tuesday,8.190540541,19.41513514
Product_c7,40,0.0,0.0,0.0,58.0,0,0.0,55.0,42.0,38.0,55,68.0,58.0,48.0,35.0,2022-02-02 06:29:00,Wednesday,9.003850932,24.23149068
Product_c7,40,0.0,0.0,0.0,0.0,0,0.0,55.0,42.0,0.0,55,68.0,58.0,48.0,39.0,2022-02-03 06:31:00,Thursday,9.169761905,18.76190476
Product_c7,40,0.0,0.0,0.0,0.0,0,0.0,55.0,42.0,0.0,55,68.0,58.0,48.0,39.0,2022-02-04 06:33:00,Friday,13.86566667,11.53
Product_c7,40,0.0,0.0,0.0,0.0,0,0.0,55.0,42.0,0.0,55,68.0,58.0,48.0,39.0,2022-02-05 06:35:00,Saturday,13.41,14.03086957
Product_c7,40,0.0,0.0,0.0,0.0,0,0.0,55.0,42.0,0.0,55,68.0,58.0,48.0,39.0,2022-02-06 06:33:00,Sunday,10.74317992,15.46050209
Product_c7,40,0.0,0.0,0.0,0.0,0,0.0,55.0,42.0,0.0,55,68.0,58.0,48.0,39.0,2022-02-07 15:38:00,Monday,8.561219512,22.85243902
Product_c7,40,0.0,0.0,0.0,0.0,0,0.0,55.0,42.0,0.0,55,68.0,58.0,48.0,39.0,2022-02-08 06:28:00,Tuesday,13.43014085,12.98084507
Product_c7,27,0.0,0.0,0.0,0.0,62,0.0,55.0,42.0,0.0,67,68.0,58.0,48.0,39.0,2022-02-09 12:58:00,Wednesday,8.872222222,23.94111111
Product_c7,9,4.0,0.0,0.0,0.0,0,0.0,55.0,42.0,0.0,64,101.0,58.0,48.0,39.0,2022-02-10 18:00:00,Thursday,14.10637367,28.37485424
Product_c7,3,0.0,0.0,0.0,0.0,70,58.0,62.0,42.0,0.0,90,91.0,105.0,48.0,39.0,2022-02-11 11:58:00,Friday,12.86730769,19.14115385
Product_c7,43,53.0,45.0,45.0,0.0,67,67.0,76.0,63.0,0.0,0,0.0,0.0,0.0,39.0,2022-02-12 17:34:00,Saturday,12.16421053,30.45789474
Product_c7,74,81.0,66.0,72.0,49.0,76,69.0,68.0,65.0,73.0,57,86.0,52.0,104.0,395.0,2022-02-14 07:08:00,Monday,15.194,37.7588
Product_c7,0,0.0,0.0,0.0,0.0,67,69.0,59.0,61.0,69.0,55,65.0,105.0,101.0,96.0,2022-02-15 08:35:00,Tuesday,16.93821429,23.9175
Product_c7,0,0.0,0.0,0.0,0.0,67,63.0,60.0,89.0,63.0,55,66.0,144.0,281.0,331.0,2022-02-16 07:03:00,Wednesday,12.67357143,13.08071429
Product_c7,72,0.0,72.0,68.0,68.0,70,63.0,70.0,87.0,75.0,176,66.0,176.0,258.0,0.0,2022-02-17 16:30:00,Thursday,10.44060606,12.1330303
Product_c7,44,33.0,72.0,33.0,60.0,0,0.0,70.0,0.0,0.0,79,229.0,176.0,229.0,0.0,2022-02-18 10:29:00,Friday,12.20880499,19.34153389
Product_c7,29,16.0,46.0,33.0,46.0,0,0.0,74.0,0.0,74.0,71,73.0,0.0,229.0,0.0,2022-02-19 18:34:00,Saturday,13.72509434,27.18867925
Product_c7,23,13.0,14.0,67.0,46.0,32,49.0,42.0,55.0,74.0,0,0.0,0.0,0.0,0.0,2022-02-20 17:32:00,Sunday,10.45040816,20.37428571
Product_c7,28,18.0,6.0,5.0,63.0,48,74.0,79.0,77.0,66.0,82,67.0,66.0,62.0,0.0,2022-02-21 15:05:00,Monday,8.996181818,11.62236364
Product_c7,28,0.0,0.0,0.0,0.0,48,66.0,66.0,70.0,78.0,82,67.0,61.0,77.0,121.0,2022-02-22 07:05:00,Tuesday,14.53931507,15.87356164
Product_c7,28,0.0,0.0,0.0,0.0,48,66.0,86.0,90.0,81.0,82,67.0,60.0,70.0,83.0,2022-02-23 06:29:00,Wednesday,11.64701493,16.43373134
Product_c7,28,0.0,0.0,0.0,0.0,48,66.0,86.0,0.0,76.0,82,67.0,60.0,68.0,63.0,2022-02-24 06:28:00,Thursday,10.90306122,12.60530612
Product_c7,71,0.0,0.0,0.0,58.0,0,66.0,86.0,0.0,0.0,82,67.0,60.0,68.0,78.0,2022-02-25 11:34:00,Friday,13.66616438,12.7109589
Product_c7,71,50.0,0.0,0.0,58.0,70,71.0,86.0,0.0,0.0,91,98.0,60.0,68.0,78.0,2022-02-26 12:38:00,Saturday,14.05785714,20.79178571
Product_c7,79,53.0,67.0,0.0,58.0,56,68.0,73.0,0.0,0.0,0,0.0,0.0,68.0,78.0,2022-02-27 16:30:00,Sunday,16.35078947,25.96671053
Product_c7,88,55.0,74.0,87.0,58.0,58,56.0,60.0,64.0,0.0,72,85.0,93.0,169.0,78.0,2022-02-28 15:34:00,Monday,12.18428571,21.08571429
Product_c7,0,0.0,0.0,0.0,0.0,21,95.0,96.0,82.0,67.0,82,76.0,85.0,222.0,0.0,2022-03-01 07:42:00,Tuesday,16.41755319,19.47382979
Product_c7,0,0.0,0.0,0.0,0.0,21,16.0,78.0,76.0,80.0,82,106.0,99.0,158.0,0.0,2022-03-02 06:36:00,Wednesday,15.53977778,26.71933333
Product_c7,81,0.0,81.0,58.0,81.0,64,16.0,64.0,75.0,78.0,217,106.0,217.0,194.0,9.0,2022-03-03 16:38:00,Thursday,16.33257143,19.11628571
Product_c7,74,52.0,81.0,52.0,58.0,0,0.0,64.0,0.0,0.0,192,113.0,217.0,113.0,0.0,2022-03-04 15:57:00,Friday,15.47233333,24.22916667
Product_c7,65,44.0,52.0,52.0,52.0,65,65.0,80.0,0.0,80.0,0,0.0,0.0,113.0,0.0,2022-03-05 16:01:00,Saturday,19.718,30.57
Product_c7,26,14.0,27.0,21.0,52.0,61,68.0,66.0,82.0,80.0,0,0.0,0.0,0.0,0.0,2022-03-06 15:01:00,Sunday,14.54181818,13.35
Product_c7,18,14.0,8.0,9.0,16.0,91,72.0,84.0,87.0,106.0,73,81.0,98.0,21.0,0.0,2022-03-07 16:03:00,Monday,12.49631579,21.79947368
Product_c7,18,0.0,0.0,0.0,0.0,91,85.0,83.0,81.0,105.0,73,97.0,90.0,79.0,133.0,2022-03-08 07:08:00,Tuesday,15.33172414,28.03034483
Product_c7,18,0.0,0.0,0.0,0.0,91,85.0,91.0,87.0,73.0,73,97.0,86.0,81.0,99.0,2022-03-09 06:33:00,Wednesday,16.68,21.752
Product_c7,40,0.0,0.0,73.0,57.0,0,85.0,91.0,0.0,0.0,95,97.0,86.0,96.0,85.0,2022-03-10 17:29:00,Thursday,15.80965789,36.52771053
Product_c7,39,27.0,0.0,73.0,81.0,0,0.0,91.0,0.0,0.0,124,119.0,86.0,96.0,108.0,2022-03-11 06:33:00,Friday,19.02594855,30.04318328
Product_c7,50,38.0,41.0,73.0,81.0,116,119.0,101.0,0.0,0.0,102,120.0,95.0,96.0,108.0,2022-03-12 06:39:00,Saturday,19.509,42.867
Product_c7,51,34.0,30.0,34.0,81.0,54,118.0,111.0,100.0,0.0,0,0.0,0.0,0.0,108.0,2022-03-13 16:26:00,Sunday,20.76761905,50.01571429
Product_c7,110,51.0,58.0,64.0,51.0,78,39.0,112.0,114.0,103.0,174,125.0,134.0,77.0,96.0,2022-03-14 07:03:00,Monday,26.57186957,38.8723913
Product_c7,65,33.0,0.0,0.0,0.0,53,0.0,87.0,108.0,111.0,403,190.0,116.0,116.0,96.0,2022-03-24 18:30:00,Thursday,18.077916666666667,29.488958333333333
Product_c7,67,58.0,22.0,0.0,0.0,0,0.0,131.0,119.0,135.0,65,90.0,53.0,155.0,111.0,2022-03-25 17:30:00,Friday,18.93392681838465,30.314096385542168
Product_c7,60,52.0,49.0,25.0,108.0,58,53.0,28.0,125.0,112.0,154,468.0,0.0,0.0,131.0,2022-03-26 16:33:00,Saturday,22.7125,44.781
Product_c7,59,49.0,53.0,52.0,98.0,55,55.0,44.0,45.0,110.0,0,0.0,0.0,0.0,0.0,2022-03-27 17:06:00,Sunday,22.076666666666668,37.06
Product_c7,40,20.0,20.0,53.0,53.0,0,45.0,47.0,41.0,110.0,55,44.0,314.0,0.0,0.0,2022-03-28 06:32:00,Monday,19.345116279069767,22.69581395348837
Product_c7,40,0.0,0.0,0.0,0.0,0,0.0,75.0,73.0,59.0,55,68.0,48.0,112.0,0.0,2022-03-29 07:13:00,Tuesday,19.264869029275808,26.678520801232665
Product_c7,40,0.0,0.0,0.0,0.0,0,0.0,55.0,47.0,70.0,55,68.0,58.0,55.0,8.0,2022-03-30 06:30:00,Wednesday,20.488076923076925,29.026538461538458
Product_c7,40,0.0,0.0,0.0,58.0,0,0.0,55.0,42.0,38.0,55,68.0,58.0,48.0,35.0,2022-03-31 06:29:00,Thursday,24.5975641025641,43.14782051282051
Product_c7,40,0.0,0.0,0.0,0.0,0,0.0,55.0,42.0,0.0,55,68.0,58.0,48.0,39.0,2022-04-01 06:31:00,Friday,19.2385,32.25075
Product_c7,40,0.0,0.0,0.0,0.0,0,0.0,55.0,42.0,0.0,55,68.0,58.0,48.0,39.0,2022-04-02 06:33:00,Saturday,27.51234042553192,1021.615319148936
Product_c7,40,0.0,0.0,0.0,0.0,0,0.0,55.0,42.0,0.0,55,68.0,58.0,48.0,39.0,2022-04-03 06:35:00,Sunday,18.52578947368421,31.69815789473684
Product_c7,40,0.0,0.0,0.0,0.0,0,0.0,55.0,42.0,0.0,55,68.0,58.0,48.0,39.0,2022-04-04 06:33:00,Monday,17.395576923076923,37.58807692307692
Product_c7,40,0.0,0.0,0.0,0.0,0,0.0,55.0,42.0,0.0,55,68.0,58.0,48.0,39.0,2022-04-05 15:38:00,Tuesday,21.54230769230769,29.184615384615384
Product_c7,40,0.0,0.0,0.0,0.0,0,0.0,55.0,42.0,0.0,55,68.0,58.0,48.0,39.0,2022-04-06 06:28:00,Wednesday,23.31573120494336,23.293002059732235
Product_c7,27,0.0,0.0,0.0,0.0,62,0.0,55.0,42.0,0.0,67,68.0,58.0,48.0,39.0,2022-04-07 12:58:00,Thursday,22.20712784588441,24.05949211908932
Product_c7,9,4.0,0.0,0.0,0.0,0,0.0,55.0,42.0,0.0,64,101.0,58.0,48.0,39.0,2022-04-08 18:00:00,Friday,22.86332020997376,23.87544619422572
Product_c7,3,0.0,0.0,0.0,0.0,70,58.0,62.0,42.0,0.0,90,91.0,105.0,48.0,39.0,2022-04-09 11:58:00,Saturday,23.05534521158129,31.030677060133627
Product_c7,43,53.0,45.0,45.0,0.0,67,67.0,76.0,63.0,0.0,0,0.0,0.0,0.0,39.0,2022-04-10 17:34:00,Sunday,23.84151761517615,28.932168021680216
Product_c7,74,81.0,66.0,72.0,49.0,76,69.0,68.0,65.0,73.0,57,86.0,52.0,104.0,395.0,2022-04-12 07:08:00,Tuesday,24.04711317418214,46.974902740937225
Product_c7,0,0.0,0.0,0.0,0.0,67,69.0,59.0,61.0,69.0,55,65.0,105.0,101.0,96.0,2022-04-13 08:35:00,Wednesday,25.927187362878456,44.35292233435717
Product_c7,0,0.0,0.0,0.0,0.0,67,63.0,60.0,89.0,63.0,55,66.0,144.0,281.0,331.0,2022-04-14 07:03:00,Thursday,21.62528200537153,37.15836168307968
Product_c7,72,0.0,72.0,68.0,68.0,70,63.0,70.0,87.0,75.0,176,66.0,176.0,258.0,0.0,2022-04-15 16:30:00,Friday,20.67440052128584,34.83207211120765
Product_c7,44,33.0,72.0,33.0,60.0,0,0.0,70.0,0.0,0.0,79,229.0,176.0,229.0,0.0,2022-04-16 10:29:00,Saturday,22.07950980392157,25.89735294117647
Product_c7,29,16.0,46.0,33.0,46.0,0,0.0,74.0,0.0,74.0,71,73.0,0.0,229.0,0.0,2022-04-17 18:34:00,Sunday,19.585171755725188,32.27125954198473
Product_c7,23,13.0,14.0,67.0,46.0,32,49.0,42.0,55.0,74.0,0,0.0,0.0,0.0,0.0,2022-04-18 17:32:00,Monday,20.38785553047404,26.115756207674945
Product_c7,28,18.0,6.0,5.0,63.0,48,74.0,79.0,77.0,66.0,82,67.0,66.0,62.0,0.0,2022-04-19 15:05:00,Tuesday,24.445833333333336,22.118125000000003
Product_c7,28,0.0,0.0,0.0,0.0,48,66.0,66.0,70.0,78.0,82,67.0,61.0,77.0,121.0,2022-04-20 07:05:00,Wednesday,22.118696219035204,22.47946544980444
Product_c7,28,0.0,0.0,0.0,0.0,48,66.0,86.0,90.0,81.0,82,67.0,60.0,70.0,83.0,2022-04-21 06:29:00,Thursday,23.693998265394622,23.10624891587164
Product_c7,28,0.0,0.0,0.0,0.0,48,66.0,86.0,0.0,76.0,82,67.0,60.0,68.0,63.0,2022-04-22 06:28:00,Friday,20.91,42.03
Product_c7,71,0.0,0.0,0.0,58.0,0,66.0,86.0,0.0,0.0,82,67.0,60.0,68.0,78.0,2022-04-23 11:34:00,Saturday,24.4842132639792,40.82117035110533
Product_c7,71,50.0,0.0,0.0,58.0,70,71.0,86.0,0.0,0.0,91,98.0,60.0,68.0,78.0,2022-04-24 12:38:00,Sunday,21.63182409012132,39.84149480069324
Product_c7,79,53.0,67.0,0.0,58.0,56,68.0,73.0,0.0,0.0,0,0.0,0.0,68.0,78.0,2022-04-25 16:30:00,Monday,22.888778260869564,48.475965217391305
Product_c7,88,55.0,74.0,87.0,58.0,58,56.0,60.0,64.0,0.0,72,85.0,93.0,169.0,78.0,2022-04-26 15:34:00,Tuesday,27.59588184187663,46.71308861859253
Product_c7,0,0.0,0.0,0.0,0.0,21,95.0,96.0,82.0,67.0,82,76.0,85.0,222.0,0.0,2022-04-27 07:42:00,Wednesday,25.994268980477223,50.01444251626898
Product_c7,0,0.0,0.0,0.0,0.0,21,16.0,78.0,76.0,80.0,82,106.0,99.0,158.0,0.0,2022-04-28 06:36:00,Thursday,23.621786179921774,39.83860495436767
Product_c7,81,0.0,81.0,58.0,81.0,64,16.0,64.0,75.0,78.0,217,106.0,217.0,194.0,9.0,2022-04-29 16:38:00,Friday,25.10683817062445,34.70689973614776
Product_c7,74,52.0,81.0,52.0,58.0,0,0.0,64.0,0.0,0.0,192,113.0,217.0,113.0,0.0,2022-04-30 15:57:00,Saturday,23.21602692140686,37.26727746417716
Product_c7,65,44.0,52.0,52.0,52.0,65,65.0,80.0,0.0,80.0,0,0.0,0.0,113.0,0.0,2022-05-01 16:01:00,Sunday,22.293566160520605,40.38777006507592
Product_c7,26,14.0,27.0,21.0,52.0,61,68.0,66.0,82.0,80.0,0,0.0,0.0,0.0,0.0,2022-05-02 15:01:00,Monday,19.5439305856833,34.848841648590025
Product_c7,18,14.0,8.0,9.0,16.0,91,72.0,84.0,87.0,106.0,73,81.0,98.0,21.0,0.0,2022-05-03 16:03:00,Tuesday,20.630825010855407,39.65812418584455
Product_c7,18,0.0,0.0,0.0,0.0,91,85.0,83.0,81.0,105.0,73,97.0,90.0,79.0,133.0,2022-05-04 07:08:00,Wednesday,21.66312201476336,36.523156752062526
Product_c7,18,0.0,0.0,0.0,0.0,91,85.0,91.0,87.0,73.0,73,97.0,86.0,81.0,99.0,2022-05-05 06:33:00,Thursday,21.516258177060617,38.73730484081989
Product_c7,40,0.0,0.0,73.0,57.0,0,85.0,91.0,0.0,0.0,95,97.0,86.0,96.0,85.0,2022-05-06 17:29:00,Friday,23.332711496746203,38.916793926247294
Product_c7,39,27.0,0.0,73.0,81.0,0,0.0,91.0,0.0,0.0,124,119.0,86.0,96.0,108.0,2022-05-07 06:33:00,Saturday,25.00492634315425,41.422474003466206
Product_c7,50,38.0,41.0,73.0,81.0,116,119.0,101.0,0.0,0.0,102,120.0,95.0,96.0,108.0,2022-05-08 06:39:00,Sunday,24.35029424491562,35.9906101254868
Product_c7,51,34.0,30.0,34.0,81.0,54,118.0,111.0,100.0,0.0,0,0.0,0.0,0.0,108.0,2022-05-09 16:26:00,Monday,22.51669120831529,33.2242442615851
Product_c7,60,51.0,58.0,64.0,51.0,22,39.0,112.0,114.0,103.0,132,125.0,134.0,77.0,96.0,2022-05-10 15:38:00,Tuesday,22.93383847155884,27.198297872340422
Product_c7,60,0.0,0.0,0.0,0.0,22,24.0,87.0,108.0,111.0,132,125.0,116.0,116.0,96.0,2022-05-11 07:04:00,Wednesday,24.00888454861111,34.066423611111105
Product_c8,10,5.0,5.0,8.0,96.0,0,0.0,0.0,0.0,96.0,104,104.0,104.0,104.0,0.0,2022-01-30 06:32:00,Sunday,9.10625,17.95275
Product_c8,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,104,104.0,104.0,104.0,104.0,2022-01-31 07:13:00,Monday,9.1845,14.93975
Product_c8,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,104,104.0,104.0,104.0,104.0,2022-02-01 06:30:00,Tuesday,8.190540541,19.41513514
Product_c8,10,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,8.0,104,104.0,104.0,104.0,104.0,2022-02-02 06:29:00,Wednesday,9.003850932,24.23149068
Product_c8,10,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,0.0,104,104.0,104.0,104.0,112.0,2022-02-03 06:31:00,Thursday,9.169761905,18.76190476
Product_c8,10,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,0.0,104,104.0,104.0,104.0,112.0,2022-02-04 06:33:00,Friday,13.86566667,11.53
Product_c8,10,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,0.0,104,104.0,104.0,104.0,112.0,2022-02-05 06:35:00,Saturday,13.41,14.03086957
Product_c8,10,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,0.0,104,104.0,104.0,104.0,112.0,2022-02-06 06:33:00,Sunday,10.74317992,15.46050209
Product_c8,10,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,0.0,104,104.0,104.0,104.0,112.0,2022-02-07 15:38:00,Monday,8.561219512,22.85243902
Product_c8,10,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,0.0,104,104.0,104.0,104.0,112.0,2022-02-08 06:28:00,Tuesday,13.43014085,12.98084507
Product_c8,16,0.0,0.0,0.0,0.0,126,0.0,0.0,8.0,0.0,126,104.0,104.0,104.0,112.0,2022-02-09 12:58:00,Wednesday,8.872222222,23.94111111
Product_c8,16,16.0,0.0,0.0,0.0,0,0.0,0.0,8.0,0.0,126,126.0,104.0,104.0,112.0,2022-02-10 18:00:00,Thursday,14.10637367,28.37485424
Product_c8,8,16.0,16.0,0.0,0.0,126,126.0,126.0,8.0,0.0,126,126.0,126.0,104.0,112.0,2022-02-11 11:58:00,Friday,12.86730769,19.14115385
Product_c8,8,8.0,126.0,126.0,0.0,16,126.0,126.0,126.0,0.0,0,0.0,0.0,0.0,112.0,2022-02-12 17:34:00,Saturday,12.16421053,30.45789474
Product_c8,0,16.0,126.0,126.0,126.0,126,16.0,126.0,126.0,126.0,126,126.0,126.0,126.0,126.0,2022-02-14 07:08:00,Monday,15.194,37.7588
